Tweet,Label
"Hai min @Telkomsel , utk kendala jaringan sudah teratasi dan kembali normal. Terima kasih atas responnya.😀👍",Positif
Keluhan saya terhadap @XLAxiata_Tbk sudah teratasi. Terima kasih. Tinggal keluhan terhadap @Telkomsel saja nih yang belum kelar-kelar. Terima kasih juga!!,Positif
Yuhuuu dpt promo nich cuma 20rb dpt kuota 10 GB unlimited WA nelpon sepuasnya ke sesama ...terima kasih @Telkomsel 😁,Positif
"mengutip quote dari acara The NextDev Hub Virtual Talks edisi ke-2, ""Sedikit Lebih Beda, Lebih Baik, dari pada Sedikit Lebih Baik"" ngena banget, terima kasih nextdev :D @Telkomsel @the_nextdev #TheNextDevHub #Telkomsel",Positif
"DEAR @Telkomsel , KALAU SAMPAI BESOK PAGI MUSIBAH YANG SAYA ALAMI PERIHAL PAKET DATA GAGAL TAPI POTONG SALDO INI BELUM RAMPUNG JUGA, SAYA URUS SENDIRI AJA VIA GRAPARI ATAU KE KANTOR PUSAT LANGSUNG. TERIMA KASIH! cc: @TelkomIndonesia",Positif
Kuucapkan terimakasih kepada sinyal @Telkomsel telah membantuku pada seminar hari ini👍,Positif
"Siang mimin.. @Telkomsel sedang ada eror ya, saya mau cek pulsa eror terus, mohon bantuannya :), terimakasih.",Positif
"Indihome mati sejak pagi..
Ngga ngeh krn HP fine2 aja, eh ternyata autokonek ke mobile data..
Lalu sy teringat kata2 admin @IndiHome untuk restart modem..
Alhamdulillah sudah nyala lagi..
Terima kasih @Telkomsel untuk mobile data nya sehingga saya tidak emosi ketika wifi mati..",Positif
Mohon @Telkomsel memblock nomor +62 812-6808-1047 karena telah melakukan penipuan ke bbrp org teman dg modus pinjam uang. Terima kasih cc @TMCPoldaMetro,Positif
"Min @Telkomsel mohon bantuan cek nomor 081223095429 kuota UNLIMITED tidak bisa buka facebook, buka WA bisa. Kuota utama sudah terpakai.  Lokasi Padalarang, Bandung Barat. Terima Kasih.",Positif
"Halo @Telkomsel . Nomor saya dapat sms masa tenggang nya akan berakhir. Ketika saya isi pulsa untuk prrpanjang, pulsa nya tidak masuk.
Mohon dibantu. Terima kasih",Positif
"Mau lapor komandan, untuk jaringan @Telkomsel di sumbar riau belum stabil seperti sediakala. Mohon diperbaiki ndan. Terimakasih.",Positif
Terimakasih @Telkomsel jaringannya menjadi jauh jauh lebih baik setelah towernya dibenerin walaupun gaada sinyal selama 3 jam :),Positif
Terimakasih @Telkomsel sudah menyediakan paketan unlimited 4g hanya 10rupia.. sangat berguna untuk saya jika keluar ke suatu tempat yang tidak ada wifi nya wkwk~,Positif
"Yth @Telkomsel mohon perhatiannya, sudah berhari - hari internet sangat lemot. Paket yang saya ambil cukup mahal tapi pelayanan tidak memuaskan. Keadaan ini sangat tidak nyaman. Terimakasih.",Positif
"Sy sbg orang tua murid yg tinggal nun jauh didesa terpencil mengucapkn ; TERIMA KASIH BUAT.@Telkomsel juga @kemkominfo yg tlah meringankn beban oeang tua murid dgn adany edisi BELAJAR. khusus data paket selular yg di keluarkn smg ini dpat benar² seterusny smp slesai corona.,,",Positif
"Tolong ada yg bisa menjelaskan, kenapa sinyal @Net1id gangguan sementara @Telkomsel dan Indihome @TelkomIndonesia tidak. Kejadiannya saat ini di Kota Sungai Penuh Propinsi Jambi. Tolong @kemkominfo perduli terhadap keluhan kami di daerah ini. Terimakasih",Positif
"Terimakasih @Telkomsel karena sudah menjadi provider yang islami, dengan setiap kali azan jaringan menjadi sangat sulit bahkan hilang.
Terimakasih karena selalu mengingatkan saya untuk beribadah dan sabar",Positif
"TERIMAKASIH BANYAK @Telkomsel sudah undang UN1TY kapan kapan undang lagi yahhh
#UN1TYatTselSSF",Positif
"#UN1TYatTselSFF Terima kasih telkomsel, jangan bosen2 undang un1ty yaak, mereka sangat2 berbakat. @Telkomsel @UN1TY_Official",Positif
"Terimakasih @Telkomsel udh ngundang @UN1TY_Official di acara Telkomsel Silver Stream Fest 2020 yaaa 
Sayang Tsel ❤️❤️❤️❤️❤️
#UN1TYatTselSSF",Positif
"Terimakasih banyaakkkk @Telkomsel sudah mengundang @UN1TY_Official!! Terimakasih sudah memberikan kesempatan untuk UN1TY dan sudah mempercayakan mereka nyanyi 5 lagu, makasih juga atas honor 5 lagunya!!! Sukses selalu Telkomsel, ke 25th! #UN1TYatTselSSF",Positif
Terima kasih @Telkomsel sudah menanggapi laporan terkait sms promo yang menganggu. Setidaknya godaan spending money sudah berkurang satu. 👍👍👍,Positif
terima kasih @Telkomsel kini jaringan internet di kartu ku sudah normal kembali.sukses selalu,Positif
Akhirnya wifi indihome bagus juga huaaa akhirnya bisa stream mv lagi 😍😍😭😭😭 terima kasih @Telkomsel,Positif
"Selamat siang @Telkomsel saya tetap ga bisa nelpon ke provider lain, jawaban mesin operator limit saya Rp. 0.-
Padahal sudah di bayar kartu halo saya.. 
Terimakasih",Positif
Terimakasih @Telkomsel jam segini baru bisa akses mytelkomselnya. Paket yang saya mau beli keburu habis,Positif
"Kenapa ya no pasca bayar saya ga bisa nelpon ke provider lain mohon pencerahan @Telkomsel 
Terimakasih",Positif
Terima kasih @Telkomsel untuk paket yang memerdekakan pengguna telkomsel 💕🔥,Positif
Hallo Adm @Telkomsel uda seminggu ini jaringan lambat...tolong bantu di cek...terima kasih,Positif
"Hai telkomsel @Telkomsel , di bintaran wetan, piyungan bantul, yogyakarta, sinyalnya masih jelek bgt, 3g sinyalnya naik turun, adanya disini tower tri, tolong dong buat tower daerah sini, terimakasih..",Positif
Terimakasih @Telkomsel,Positif
Terima kasih @Telkomsel paket data aku udah unlimited😭,Positif
"terimakasih @Telkomsel 
 Alangah baiknya jgn lah 2 hari, 30hari kek😅🤣
#kuotagratis",Positif
"Sinyal @Telkomsel &amp; @IndiHome lagi ga stabil bisa jadi alasan ga baca/balas WA.
Terima kasih, Telkomsel dan IndiHome 😊",Positif
"TERIMA KASIH BANYAK @Telkomsel GEGARA JARINGAN ANDA HILANG, SAYA TELAT NGUMPULIN UJIAN :)

HATUR NUHUN :))))",Positif
"Terima kasih @Telkomsel :) berkat kuota 5 gb mu, aku bisa Streaming MV BOY TREASURE lebih muntah-muntah lagi. 
Buat kang @TeamYouTube mameul yeoreojo eyaa :)",Positif
"Terima kasih @Telkomsel atas promo ini *888*20#

Pengguna setia Telkomsel dari dulu hingga sekarang...",Positif
"Dear @Telkomsel , adanya trouble jaringan di daerah Cimahi sejak kemarin sore. Sinyal ada, tp jaringan internet sangat buruk. Mohon untuk ditindaklanjuti. Terimakasih..",Positif
"Dear @Telkomsel , adanya trouble jaringan di daerah Cimahi sejak kemarin sore. Sinyal ada, tp jaringan internet sangat buruk. Mohon untuk ditindaklanjuti. Terimakasih.",Positif
"082284106407 tolong di cek pengisian 10 ribu ada atau tidak untuk hari ini,terima kasih @Telkomsel",Positif
"Hae kawan-kawan, kejutan dari Telkomsel ni *888*20# gassskan wakkk. Terimakasih @LoopDumai @Telkomsel #sepdum",Positif
4G CERIA cuma 6rb dalam seminggu...@Telkomsel  terimakasih..,Positif
"warna kuning memberikan kebahagiaan, itulah yang dilakukan @Telkomsel sekarang, dengan ping kuning saat bermain game online saya menjadi over bahagia, terima kasih telkomsel",Positif
"Terima kasih @AXISgsm , sudah menemaniku saat ditinggal @Telkomsel . nanti kita main lagi ya...",Positif
Kenapa signal simpati di tempat saya Jl.Jampang Jatimulya Bekasi Timur jelak sekali @Telkomsel mulai pagi ini...Terima kasih,Positif
"Akibat kebakaran di STO Telkom Pekanbaru,

Berapa lama waktu yang diperlukan untuk pemulihan jaringan internet @IndiHome dan jaringan selular @Telkomsel agar kembali normal seperti biasanya

Mohon update dan responnya pihak terkait. Terimakasih",Positif
"Sejauh ini masi stay sama #telkomsel yang dari sd udah nemenin sampai setua ini wkwk. Salut, jam 00.00 udah bisa diakses lagi. Ada senengnya juga, bisa tidur cepet dan pikiran lebih tenang 😂
Terimakasih @Telkomsel",Positif
Terima kasih @Telkomsel akhirnya sinyalnya muncul lagi,Positif
Terimakasih @Telkomsel sinyal jaringan internetnya sdh kembali normal.. ttp semangat memberikan yh terbaik buat pelanggan setianya 👍👍👍👍,Positif
"Kuota XL ku tinggal beberap MB lagi, dari tadi cabut pasang sim card buat ngecek tsel
Alhamdulillah udah balik, terima kasih @Telkomsel 
Jangan kambuh lagi 🙏🏾",Positif
Jaringan daerah Aceh sudah aman kembali. Terimakasih untuk tim yang bertugas ya @Telkomsel ✌🏼,Positif
"12 jam rampung, terima kasih @Telkomsel proud of you ! 👏",Positif
"Terimakasih untuk seluruh karyawan dan staf @Telkomsel  yang sudah memperbaiki kerusakan  dengan sangat cepat menurutku . Suatu comeback yang sangat epic dari @Telkomsel  
#telkomsel",Positif
"Akhirnya setelah 9 jam tanpa sinyal,  bisa muncul kembali. Terimakasih @Telkomsel sudah berusaha seoptimal mungkin.",Positif
Terima kasih @Telkomsel karena sudah kembali. Now back to pochinki.,Positif
"Terima kasih banyak @Telkomsel 
Kini seluruh layanan untuk kota Pekanbaru dan sekitarnya sudah kembali pulih dan normal kembali. Salut untuk kerja cepat dan pelayanan terbaiknya buat seluruh pelanggan @Telkomsel 👍",Positif
Baru beli quota kartu @byu_id jam 2 siang. Dan jam 3 sinyal nya hilang. Terimakasih @telkomsel,Positif
"Tolong buat @Telkomsel ..
Para user nya diberi KOMPENSASI atas apa yg terjadi saat ini ...Terima Kasih",Positif
"Apa boleh buat @telkomsel down, terpaksa minta bantuan smartfren, terima kasih anak lanangku karena dia pake smartfren.",Positif
Yak @IndiHome lagi putus koneksinya dan @Telkomsel lagi ga jelas koneksinya. Terima kasih kalian.,Positif
Terimakasih @Telkomsel sudah menghambat pekerjaan hari ini:(,Positif
Terimakasih untuk @3CareIndonesia yg selalu ada saat @Telkomsel lagi ga ada sinyal.,Positif
"Telkomsel yang terhormat dengan ini saya menyampaikan bahwa dari tadi malam di wilayah lhokseumawe tidak ada jaringan sama sekali bahkan sampai tidaka da jaringan @Telkomsel mohon penjelasan nya terima kasih 
#mahaldoang",Positif
"Terima kasih @Telkomsel dan @myXL @myXLCare yang telah menemani anak saya school from home / belajar dirumah dengan online ketika sinyal @FirstMediaCares sedang cuti karena PSBL ""Pembatasan SINYAL Berskala Lokal""",Positif
Haii @Telkomsel bagaiama cara mengaktifkan paket di *168# terima kasih😀,Positif
"Terima kasih @Telkomsel 

Dari semalem koneksinya sangat bagus sekali. Buka IG gak bisa, WA pending mulu. Ini ngetwit juga gak tau bakal terkirim atau tidak. 

😄😄😄",Positif
"Buka ig kok gak bisa, buka story wa kok gak bisa, pas di ganti ke kartu @triindonesia aman dan lancar, ternyata kendala ada di kartu satunya @Telkomsel, ah elah rugi dah paketan halo pascabayar gak ada untungnya sinyal buruk 😖😖😖. Terima kasih @triindonesia kau penyelamat.. ^SA",Positif
"Halo @Telkomsel, kok kalau kirim/download file atau foto, kartu saya lemot sekali ya. Padahal kartu simpati ibu saya tidak seperti itu, mohon bantuannya. Terima kasih",Positif
Terimakasih @Telkomsel akhirnya ga perlu ke loteng buat buka twitter :),Positif
"Hallo @Telkomsel 
Cuman mo bilang, Terimakasih banyak.
hehe.",Positif
"Halo @Telkomsel saya dari pagi aktifin paket data, saldonya terpotong tapi statusnya belum berhasil. Mohon solusinya, terimakasih banyak.",Positif
"Halo @Telkomsel sejak tadi pagi saya tidak bisa melakukan aktivasi/pembelian paket internet, layanan internet juga tidak tersedia. Mohon bantuannya karena menghambat pekerjaan saya. Terima kasih.",Positif
"Mau kasih saran saja untuk @Telkomsel @IndosatCare @myXLCare kalau mau peningkatan sistem layanan pas jam istirahat orang aja jam 23.00-05.00, agar tidak meresahkan pengguna internet yang ingin bekerja di rumah, terima kasih",Positif
"Terimakasih @XLAxiata_Tbk sinyalmu terbaik disini 🤗.
Sementara si @Telkomsel busuk abis cuih cuih bangsat",Positif
Hi @Telkomsel nomerku sdh lama terblokir krn blm bayar tagihan kartu hallo untuk buka blokir &amp; bayar nya gimana ya apa dikenakan denda atau hanya bulan yg blm dibayarkan. Terimakasih,Positif
Dear @Telkomsel saya kehilangan SIM card Telkomsel saya. Sudah beberapa Minggu yang lalu sudah coba di cari tetap tidak menemukan. Apakah masih bisa diurus di GraPARI karena nomor tsb sangat penting. Terimakasih,Positif
"Barak Padahal udah lama move on dari beli paket data di app @Telkomsel knp pake coba2 beli , kan kena zonk lagi... beli 75rebu saldo gopay udah ke potong datanya sampe skrg blm masuk... Terima kasih telkomsel 🤣",Positif
"Hallo admin @Telkomsel tolong perbaiki sinyal didaerah tembagapura (Ridgecamp) karena disini sinyal telkomsel hancur sekali,mohon segera diperbaiki.
Terimakasih",Positif
Untuk @Telkomsel  n @HaloBCA . Terima kasih banyak buat bantuannya dalam penyelesaian transaksi yang sudah saya alami.,Positif
"Dear @IndiHome  dan @Telkomsel  mohon maaf perbaiki lagi lagi ya jaringan nya, gw lagi PTS jawabanya ga kekirim mulu woi pake wifi ngilang mulu pake kouta sama pula sudah lah yang ngilang dia aja kalian jangan, sekian dan terima kasih☺️",Positif
Masukan kak @Telkomsel . Kuota utama ketengan yang 7 hari ditambah pilihan kuota nya yaa. Jgn 500MB dan 35GB aja.. terima kasih yaa,Positif
"Terima kasih @Telkomsel atas jaringannya yang wahhhh 
Jelek aja trossss",Positif
Selamat malam min @Telkomsel saya mau tanya nmr nya istri saya itu kaau di telpon kok ngak bisa tapi bisa buat nelpon. Terima kasih,Positif
"Kpd yg ter hormat PT @Telkomsel  bisa gak sih di tempat saya di tambah lagi pemancar, karma di desa saya gak ada pemancar, kalo untuk seluler okelah tapi kalo untuk akses internet masih lelet kebanyakan muternya, Sekedar saran dan masukan mohon di pertimbangkan, 

Terimakasih 🙏.",Positif
"Baru aja gue muji muji @telkomsel jaringannya bagus sore tadi, eh malamnya hilang total, terima kasih telkomsel sudah jadi penghalang buat ngejer global sama mytical glory di moba. :)",Positif
"selamat malam @Telkomsel , tadi sekitar pukul 9 mlm saya melakukan pengisian pulsa melalui mobile sebesar 100ribu, tapi yg terjadi saldo tabungan saya sudah terpotong namun pulsa sampai detik ini belum masuk juga

mohon tindak lanjutnya , terima kasih",Positif
"Selamat sore @Telkomsel tolong bntuannya kk, udah seminggu ini saya ga bisa beli paket data ataupun lainnya dr aplikasi my telkomsel dan *363#, terima kasih",Positif
"Dapat kuota 15GB dari @Telkomsel , terimakasih kampus tercinta @unyofficial , masih kebagian dapet jatah🤩❤️❤️",Positif
"Alhamdulillah, kuota yang dari @Kemendikbud_RI kemarin, barusan aja abis, terima kasih @Telkomsel",Positif
"Selamat pagi, mohon maaf saya ingin bertanya,nomor saya tdk bisa dipakai untuk telepon,tetapi bisa dipakai untuk mengirim sms,sinyal dan pulsa masih ada, dan masa aktif kartu pun masih cukup lama,apakah saya perlu membawa ke GraPARI terdekat atau bagaimana terimakasih @Telkomsel",Positif
"dear admin @Telkomsel bagaimana cara berhenti langganan dari 99359 , karena saya coba berbagai cara tidak bisa, dan pulsa saya terpotong terus, padahal saya merasa tidak pernah berlangganan, mohon solusinya, terima kasih",Positif
"Selamat pagi @Telkomsel saya mau tanya kenapa signal di daerah saya tiba2 H+, mohon infonya. Terima kasih",Positif
"Halo @Kemdikbud_RI , saya sudah mendaftarkan nomor saya untuk mendapatkan bantuan kuota ke @UdayanaUniv . Teman” mahasiswa lain dgn provider @Telkomsel sudah mendapatkan bantuan kuota, sedangkan saya dgn provider yang sama belum mendapatkannya. Mohon pencerahannya. 

Terima Kasih",Positif
Terimakasih @Telkomsel pelayanannya anda sungguh mengecewakan !!,Positif
"Punten, @Telkomsel ini jaringan internet di daerah saya jelek banget, tolong perbaikannya. Terima kasih",Positif
"Cinta bgt sama @Telkomsel tiba2 dapet promo kuota, terimakasih unlimited lagi hehe❤️❤️",Positif
"Terima kasih kpd @Telkomsel dan Kemendikbud yg telah memberikan bantuan berupa kuota kepada para guru dan murid seIndonesia.
Semoga dpt dimanfaatkan dg baik, oleh para guru dan murid-muridnya.",Positif
"Terimakasih buat @IM3Ooredoo dan @Telkomsel karena unlimitedmu aku bebas akses video  sesukaku, sak karepku, sak polahku, pokok e i love you 😘",Positif
"Haloo Mimin @Telkomsel bisakah saya mengambil saldo link aja saya lewat GraPARI soalnya sampai sekarang akun saya masih tipe basic
Terimakasih sebelumnya",Positif
Terimakasih @Telkomsel,Positif
"Paket mahal, jaringan full 4G tapi koneksi busuk... Terima kasih @Telkomsel 😘",Positif
Respon nya cepet banget terimakasih telah kembalikan koutanya 😊🙏🏽 @Telkomsel,Positif
"Terimakasih @Telkomsel, paket saya udah dibalikin lagi.",Positif
"Dengan alasan ketidakjelasan jaringan dalam beberapa hari ini, saya memutuskan kontrak dengan provider Tri @3CareIndonesia dan berhijrah ke @Telkomsel 
Terimakasih atas segalanya 🙏",Positif
"Terimakasih @Telkomsel, nonton disney+ yang keambil kuota utama, percuma kuota multimedia gede, tapi ga kepake",Positif
Dear @Telkomsel bisa diinformasikan terkait grapari yang beroperasional daerah jakarta selatan / jakarta pusat. Terimakasih,Positif
"Ga paham lg sm baiknya @Telkomsel , bbrp hr lalu pas kuota surprise dealku habis terus kucek apps mytsel, nemu paketan super sakti
Cuman 6k, aktif seminggu, eh kuotanya Unlimited 4G tanpa FUP dan full spead
Ga paham lagi deh, Terima kasih bgt
Semoga bisa pake paket ini seterusnya",Positif
Terima kasih @Telkomsel karena saya bisa beli paket internet 2 gb / 30 hr cuma 5 rb,Positif
hallo admin @Telkomsel  min paket ceria nya di perpanjang lagi dong. Terimakasih.   ( ˘ ³˘)❤,Positif
"Akhir-akhir ini gedek banget sama sinyal internet @Telkomsel kagak stabil. Tolong dong perbaiki jaringan internetnya, masa gini mulu, saya sudah restrat beberapa kali tetep aja tidak membantu
Terimakasih",Positif
"Dear @Telkomsel 
Terimakasih telah melatih kesabaran ☺️",Positif
"Terimakasih @IM3Ooredoo kamu bisa membantu dan diandalkan disaat @Telkomsel gangguan 2 hari ngg ada sinyal internet..
#sakingudahlamapaketelkomsel
#nomorsudahlamapake
#IM3Ooredoo
#telkomselganguan",Positif
Dari kemarin kerja di laptop tethering pake sinyal telkomsel dari handphone. Terima kasih @Telkomsel 🖤,Positif
Alhamdulillah ketika tidak ada wifi di kosan dapet kuota unlimited 60 GB dari @Telkomsel. Terima kasih telah membantu pelangganmu ini,Positif
"Selamat siang admin @Telkomsel , siang2 gini dikagetin sama sms pemotongan pulsa untuk memperpanjang masa aktif NSP berlangganan. Sblmnya Mohon maaf nih ya.. saya nggak pernah daftar NSP, apalagi berlangganan. Tolong kembalikan pulsaku ya min, aku nggk ikhlas lhoo🙏. Terimakasih",Positif
terimakasih @Telkomsel,Positif
Saya nyerah dan pasrah aja jd pelanggan @IndiHome sama @Telkomsel . Banyak-banyak istighfar bukannya terima kasih😔,Positif
"Entah udah kejadian yang keberapa sejak pindah ke provider @Telkomsel ngisi pulsa buat beli paket, sisa pulsanya ikut kesedot. Sekarang paketnya gak keisi, pulsanya malah kesedot. Tolong dicarikan solusi. Terima kasih.",Positif
"Tolong keluhan saya ditanggapi @Telkomsel, terima kasih.",Positif
"Terima kasih @DisneyPlusID @Telkomsel berkat kalian, saya bisa nonton balik Marvel tanpa ribet nyalain PC.",Positif
"maaf @Telkomsel , tolong bantu saya menyelsaikan proses pembelian item game dari goole play store dengan pulsa,karena proses verifikasi dengan google play store tidak dapat dikirim, Terimakasih.",Positif
"semoga @MyXL_Jabar lebih bagus dari MAXstream @Telkomsel ....itu saja...cukup sekian dan terima kasih 
#uninstallmaxstream
#persibday",Positif
"Haduh Kak Admin @Telkomsel please dong, saya cuma punya paket 4G only, ini anak mau daring jadi stress krn lemot.

Jangan suruh pindah sim card ke hape lain apalagi suruh beli paket baru, ya. Cukup kalian bantu kekuatan sinyal 4G nya aja, saya sudah sangat terbantu. Terimakasih.",Positif
"Selamat malam @Telkomsel @Telkomse_Id saya ingin lapor ni kmren sy beli paket internet menggunakan my telkomsel untuk pengisian no 085377162828 paket internet namu paket tsb tidak aktif tapi pulsa udh kepotong, mohon tanggapannya. Terimakasih",Positif
"Ini toh manfaat kuota ketengan 😂, terima kasih @Telkomsel 👌",Positif
"Makasih loh untuk @Telkomsel selama ini keluhan saya hanya di buat formalitas aja, gak ada tindakan dan perubahan sama sekali pada permasalahannya Terimakasih sudah buang2 waktu saya",Positif
Terimakasih @Telkomsel dan @IndiHome kalian sangat cepat menanggapi keluhan apabila lewaT twitter🤘🏼 Terimakasih banyak semuanyaaa,Positif
"Permisi @Telkomsel kenapa saya tidak bisa mengakses kembali paket internet promo allnet 15GB/30hari/30K dengan kode dial *363*333#.
Padahal itu kode sakti saya selama masa pandemi, tolong kembalikan akses lagi untuk kode dial tersebut. Terima Kasih 😊",Positif
Tolonglaahhh @Telkomsel sinyal anda jelek sekali ini. Sekian dan terima kasih.,Positif
Siang @Telkomsel Sinyal lagi ganguan apa gimana ya.. Terima kasih,Positif
Mohon cek DMnya terimakasih @Telkomsel,Positif
"Assalamualaikum maaf @Telkomsel saya mau tanya kelanjutan bantuan kartu perdana merdeka belajar buat siswa ko sampe saat ini tak kunjung ada tindak lanjutnya ya... Ini beneran mau ngasih atau cuma PHP aja.
Terima Kasih
Cc @Kemdikbud_RI",Positif
Paket data  @telkomsel menguji kesabaran banget....  terimakasih @myXLCare  sudah membuat lancar internetnya..,Positif
"mohon maaf bagi para pemilik bts yg mengcover area desa rancabango GARUT, mohon ada maintenance untuk jaringan nodeB/enodeB nya, internet sangat2 lambat, sering RTO. @Telkomsel @myXLCare @triindonesia , saya ga tag indosat karena ga pake, terima kasih",Positif
Dear @Telkomsel tolong adain kouta ketengan untuk twitter. Kalo bisa yg unlimited tapi bisa putar video dan liat foto. Terimakasih 🙏🙏,Positif
Hai duo bangsat.... @Telkomsel @FirstMediaCares terima kasih layanan jasanya yang gak guna ya. Sialan lo pada.,Positif
Terima kasih @Telkomsel untuk jaringan yang busuk banget,Positif
Payah jaringan @Telkomsel di PIK. Sinyal 4G+ tapi mobile data serasa GPRS. Mohon perhatiannya. Terima kasih.,Positif
Terima kasih @Telkomsel krn anda streaming saya di @RCTIPlus lancar #RamuneBarengKIII,Positif
"Baru tau saya kalau kartu 4G tanpa menyalakan sambungan data pun bisa disedot kouta atau pulsa

Terima kasih infonya @Telkomsel",Positif
Hallooo @Telkomsel dari kemarin sepertinya sinyal kacau. Pagi ini saya nggak bisa join zoom dan buka email padahal sinyal dan kuota sama sama full. Mohon bantuannya :) Terima kasih,Positif
"mohon ditanggapi, terima kasih @Telkomsel",Positif
"Selamat pagi admin @Telkomsel  saya mau bertanya krn saya chat dgn veronika tidak menemukan solusi. No telkomsel saya kenapa terkuras habis terus ya, padahal saya pakai kuota intenet nya operator lain dan wifi, ditunggu oenjelasannya terima kasih #telkomsel",Positif
"Terima Kasih @Telkomsel , sering2 ya adain paketan promonya...mantap.",Positif
Listrik sudah nyala kembali dan sinyal kembali strong. Terima kasih buat kebaikan @PLNSalatiga dan @Telkomsel sudah membuat rumah terang benderang lagi,Positif
"11/11/20 pengisian pulsa 10.000 ribu 081251246660 ada atau tidak untuk tanggal yang di atas ka,terima kasih

@Telkomsel",Positif
"Aduh @pln_123 ini anak² lagi school from home, pakai hape pakai quota. Mati lampunya jangan lama² dong, lowbat hapenya.

Lokasi Kedaton Bandar Lampung

Hai @Telkomsel tolong sinyal 4G nya diperkuat dong, mati lampu boros baterenya ini. Terimakasih",Positif
"Hi @Telkomsel kenapa ya udah 3 hari ini ga stabil, loading gambar pun lama banget. Mohon dibantu. Terima kasih",Positif
"Saya sangat berterimakasih kepada @Telkomsel karena mampu menghadirkan internet yang lemot sehingga saya sulit untuk belajar dan bekerja
Terimakasih @Telkomsel",Positif
Terima Kasih @Telkomsel sinyalnya bagus. Zoom meeting di perjalanan pun tetap aman.,Positif
"Giliran libur mau main game sampe pagi @Telkomsel malah ganggu, terima kasih loh :)",Positif
"Yth Admin CS @simPATI dan &amp; @Telkomsel. 
Mohon informasinya, mengapa pembelian Paket dgn Harga 47.000 tdk dpt di proses, dgn alasan karena pulsa tdk mencukupi, padahal pulsa actualnya ada 50.000. Terimakasih",Positif
"dear @telkomsel dan @TelkomCare jaringan lagi bermasalah di daerah samarinda utara sempaja selatan dari semalam tidak bisa digunakan. mohon bantuannya, terimakasih :)",Positif
"dear @telkomsel dan @TelkomCare jaringan lagi bermasalah di daerah samarinda utara sempaja selatan dari semalam tidak bisa digunakan, mohon bantuannya, terimakasih :)",Positif
Selamat pagi min @Telkomsel. Mohon cek sinyal sudah seminggu terakhir tidak stabil. Akses internet dan juga jejaring sosial terkendala. Terima kasih,Positif
"pihak @Telkomsel yang terhormat, sy mau mengaajukan kendala nih, pulsa sy tiba2 habis aja gitu secara bertahap, sy lihat pemakain terakhir di *888*77# ada transaksi yg tidak saya kenal sejumlah rp6600, dan ini berulang sampe sy kehilangan 50000 lebih, terimakasih mohon ditanggapi",Positif
"Listrik mati gpp asal jgn lama lama ya @pln_123 kita sabar kok , terimakasih atas kerja keras kalian , tapi plase sinyal jgn ikut ngadat @Telkomsel 😭😭",Positif
"Pada kompakan nih, listriknya @pln_123 padam otomatis ngaruh ke modem @IndiHome eh sinyalnya @Telkomsel  malah ikutan naik turun. Terima kasih atas ketidaklaikannya guys",Positif
"Dear @Telkomsel  kenapa SINYAL ilang nih, berbarengan dengan MATI LISTRIK, mohon di bantu ya @Telkomsel  dan @pln_123  Terima Kasih. Kami di Vila Nusa Indah 2",Positif
"31/10/20 081218439015 tolong di cek pengisian 10 k di tanggal itu ya ka,masuk atau tidak,terima kasih ka:)
@Telkomsel",Positif
"Hi @Telkomsel saya baru membeli nomor perdana, sudah saya daftarkan ke 4444 dengan format yang benar tapi kok belum ad konfirmasi yah, sempet nanya CS kmren katanya ditunggu 1x24 tapi hingga saat ini belum ad respon dari 4444 
Terima Kasih",Negatif
"haloo @Telkomsel kenapa ya masa aktif no As saya ga bertambah, padahal udah isi pulsanya 5ribu 😅, terimakasih",Negatif
"Halo @Telkomsel tolong dong daerah Toba, Tapanuli dan Samosir ditambah dukungan infrastruktur utk signal agar bagus dan lbh kuat. Terimakasih",Positif
asiiiiikkk disney+ gratis setahun terimakasih @Telkomsel ❣❣❣❣,Positif
"Bersama dan memilih -&gt;&gt; @Telkomsel , gw harus ekstra sabar walaupun kadang sesekali kata2 mutiara keceplosan keluar dari mulut. (Astghfirulloh)

Tuhan, andai ada yg lebih baik dari dia (@Telkomsel ) tolong kasih tau saya secepatnya, terimakasih. 🤧",Positif
Terimakasih @Telkomsel @TelkomCare @tsel_mybusiness untuk tahun - tahun sebelumnya. Mungkin di 2021 anda gulung tikar.. 🙏🙏,Positif
"Halo @Telkomsel , saya ada kendala kartu AS yg saya pakai tdk ada mobile data dan tdk bisa melakukan panggilan masuk/keluar. Masa aktif masih lama, paket data masih banyak (baru isi paket data) dan pulsa juga masih ada. Mohon bantuannya. Terima kasih",Positif
"Hello @Telkomsel mau tanya jika kuota lama masih dan masa aktif masih jika di isi voucher apakah akan ter akumulasi atau hangus kuota yang lama kak , terima kasih mohon di bantu",Positif
"Hallo @Telkomsel , Tolong nomor handphone sy ini, jgn diberikan sembarangan aja gt ke pihak2 lain donk, sdikit2 iklan &amp; telvon masuk ke nomor sy, Sngat Menganggu. Tlong yg benar menjaga data pelanggan &amp; Privasi kami. Terima kasih. @Telkomsel &amp; @kemkominfo🤦‍♂️😡",Positif
"Dear @Telkomsel, di daerah Radio Dalam, Kebayoran Baru, Jakarta Selatan, signal 4G selalu RTO kalau siang, dan tidak bisa connect ke server, harus dipaksa turun ke 3G dulu baru connect. Mohon penjelasannya. Terima kasih.",Positif
